id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
531487402,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,3,35 mph,22,8
531487421,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,4,35 mph,22,8
531487422,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,6,35 mph,22,8
531487423,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,7,35 mph,22,8
531487424,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,5,35 mph,22,8
531657999,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,,35 mph,22,8
531658000,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,3,35 mph,22,8
531658001,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,,35 mph,22,8
531658002,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,3,35 mph,22,8
531658003,Tri-County Parkway East,residential,yes,AB,CRITICAL,no,A41,Tri County,,,35 mph,22,8
531658004,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,3,35 mph,22,8
531658005,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,,35 mph,22,8
671732880,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,,35 mph,22,8
671732881,Tri-County Parkway East,residential,yes,AB,CRITICAL,no,A41,Tri County,,,35 mph,22,8
1374689928,Tri-County Parkway East,residential,yes,AB,CRITICAL,no,A41,Tri County,,,35 mph,22,8
1374689929,Tri-County Parkway East,residential,yes,AB,CRITICAL,no,A41,Tri County,,,35 mph,22,8
19071025,West Kemper Road,secondary,yes,B,HIGH,no,A41,Kemper,asphalt,5,35 mph,19,7
208937331,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,5,,19,7
222481039,West Kemper Road,secondary,no,B,HIGH,no,A41,Kemper,,5,35 mph,19,7
531487444,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,,5,35 mph,19,7
531746310,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,2,,19,7
531746319,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,3,,19,7
531746349,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,5,,19,7
531746355,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,4,,19,7
531746361,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,,5,35 mph,19,7
531746366,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,,5,35 mph,19,7
531746373,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,,5,35 mph,19,7
531746376,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,asphalt,5,35 mph,19,7
531746377,West Kemper Road,secondary,,B,HIGH,no,A41,Kemper,,5,35 mph,19,7
545769990,West Kemper Road,secondary,yes,B,HIGH,no,A41,Kemper,,6,35 mph,19,7
627151535,West Kemper Road,secondary,yes,B,HIGH,no,A41,Kemper,asphalt,4,35 mph,19,7
